Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2001/08/14,20010814,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/13,20010813,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/12,20010812,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/11,20010811,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/10,20010810,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/09,20010809,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/08,20010808,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/07,20010807,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/06,20010806,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/05,20010805,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/04,20010804,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/03,20010803,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/02,20010802,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/01,20010801,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/31,20010731,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/30,20010730,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/29,20010729,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/28,20010728,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/27,20010727,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/26,20010726,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/25,20010725,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/24,20010724,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/23,20010723,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/22,20010722,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/21,20010721,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/20,20010720,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/19,20010719,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/18,20010718,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/17,20010717,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/16,20010716,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/15,20010715,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/14,20010714,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/13,20010713,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/12,20010712,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/11,20010711,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/10,20010710,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/09,20010709,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/08,20010708,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/07,20010707,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/06,20010706,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/05,20010705,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/04,20010704,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/03,20010703,2001,CY 2001,20013,Q3-2001,200107,,7,July,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/02,20010702,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/07/01,20010701,2001,CY 2001,20013,Q3-2001,200107,,7,July,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/30,20010630,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/29,20010629,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/28,20010628,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/27,20010627,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/26,20010626,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/25,20010625,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/24,20010624,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/23,20010623,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/22,20010622,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/21,20010621,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/20,20010620,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/19,20010619,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/18,20010618,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/17,20010617,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/16,20010616,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/15,20010615,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/14,20010614,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/13,20010613,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/12,20010612,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/11,20010611,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/10,20010610,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/09,20010609,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/08,20010608,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/07,20010607,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/06,20010606,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/05,20010605,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/04,20010604,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/03,20010603,2001,CY 2001,20012,Q2-2001,200106,,6,June,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/02,20010602,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/06/01,20010601,2001,CY 2001,20012,Q2-2001,200106,,6,June,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/31,20010531,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/30,20010530,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/29,20010529,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/28,20010528,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/27,20010527,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/26,20010526,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/25,20010525,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/24,20010524,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/23,20010523,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/22,20010522,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/21,20010521,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/20,20010520,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/19,20010519,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/18,20010518,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/17,20010517,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/16,20010516,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/15,20010515,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/14,20010514,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/13,20010513,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/12,20010512,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/11,20010511,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/10,20010510,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/09,20010509,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/08,20010508,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/07,20010507,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/06,20010506,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/05,20010505,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/04,20010504,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/03,20010503,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/02,20010502,2001,CY 2001,20012,Q2-2001,200105,,5,May,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/05/01,20010501,2001,CY 2001,20012,Q2-2001,200105,,5,May,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/30,20010430,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/29,20010429,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/28,20010428,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/27,20010427,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/26,20010426,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/25,20010425,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/24,20010424,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/23,20010423,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/22,20010422,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/21,20010421,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/20,20010420,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/19,20010419,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/18,20010418,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/17,20010417,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/16,20010416,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/15,20010415,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/14,20010414,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/13,20010413,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/12,20010412,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/11,20010411,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/10,20010410,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/09,20010409,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/08,20010408,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/07,20010407,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/06,20010406,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/05,20010405,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/04,20010404,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/03,20010403,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/02,20010402,2001,CY 2001,20012,Q2-2001,200104,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/04/01,20010401,2001,CY 2001,20012,Q2-2001,200104,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/31,20010331,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/30,20010330,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/29,20010329,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/28,20010328,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/27,20010327,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/26,20010326,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/25,20010325,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/24,20010324,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/23,20010323,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/22,20010322,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/21,20010321,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/20,20010320,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/19,20010319,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/18,20010318,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/17,20010317,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/16,20010316,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/15,20010315,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/14,20010314,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/13,20010313,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/12,20010312,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/11,20010311,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/10,20010310,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/09,20010309,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/08,20010308,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/07,20010307,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/06,20010306,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/05,20010305,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/04,20010304,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/03,20010303,2001,CY 2001,20011,Q1-2001,200103,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/02,20010302,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/03/01,20010301,2001,CY 2001,20011,Q1-2001,200103,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/28,20010228,2001,CY 2001,20011,Q1-2001,200102,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/27,20010227,2001,CY 2001,20011,Q1-2001,200102,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/26,20010226,2001,CY 2001,20011,Q1-2001,200102,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/25,20010225,2001,CY 2001,20011,Q1-2001,200102,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/24,20010224,2001,CY 2001,20011,Q1-2001,200102,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/23,20010223,2001,CY 2001,20011,Q1-2001,200102,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/22,20010222,2001,CY 2001,20011,Q1-2001,200102,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/02/21,20010221,2001,CY 2001,20011,Q1-2001,200102,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
